Entity,Day,reported_ari_cases
Russia,2014-04-14,0
Russia,2014-04-21,289469
Russia,2014-04-28,223366
Russia,2014-05-05,0
Russia,2014-05-12,0
Russia,2014-05-19,0
Russia,2014-05-26,172677
Russia,2014-06-02,150705
Russia,2014-06-09,0
Russia,2014-06-16,130655
Russia,2014-06-23,0
Russia,2014-06-30,0
Russia,2014-07-07,0
Russia,2014-07-14,0
Russia,2014-07-21,0
Russia,2014-07-28,0
Russia,2014-08-04,0
Russia,2014-08-11,0
Russia,2014-08-18,0
Russia,2014-08-25,0
Russia,2014-09-01,0
Russia,2014-09-08,0
Russia,2014-09-15,0
Russia,2014-09-22,0
Russia,2014-09-29,310881
Russia,2014-10-06,0
Russia,2014-10-13,0
Russia,2014-10-20,0
Russia,2014-10-27,0
Russia,2014-11-03,0
Russia,2014-11-10,0
Russia,2014-11-17,284893
Russia,2014-11-24,0
Russia,2014-12-01,0
Russia,2014-12-08,0
Russia,2014-12-15,0
Russia,2014-12-22,0
Russia,2014-12-29,220127
Russia,2015-01-05,144028
Russia,2015-01-12,0
Russia,2015-01-19,0
Russia,2015-01-26,0
Russia,2015-02-02,0
Russia,2015-02-09,0
Russia,2015-02-16,504239
Russia,2015-02-23,0
Russia,2015-03-02,0
Russia,2015-03-09,0
Russia,2015-03-16,0
Russia,2015-03-23,312533
Russia,2015-03-30,299767
Russia,2015-04-06,0
Russia,2015-04-13,0
Russia,2015-04-20,0
Russia,2015-04-27,0
Russia,2015-05-04,0
Russia,2015-05-11,0
Russia,2015-05-18,178750
Russia,2015-05-25,0
Russia,2015-06-01,143785
Russia,2015-06-08,0
Russia,2015-06-15,0
Russia,2015-06-22,113087
Russia,2015-06-29,109588
Russia,2015-07-06,0
Russia,2015-07-13,99340
Russia,2015-07-20,0
Russia,2015-07-27,0
Russia,2015-08-03,0
Russia,2015-08-10,109594
Russia,2015-08-17,121240
Russia,2015-08-24,0
Russia,2015-08-31,153309
Russia,2015-09-07,202024
Russia,2015-09-14,274103
Russia,2015-09-21,290458
Russia,2015-09-28,292247
Russia,2015-10-05,293787
Russia,2015-10-12,0
Russia,2015-10-19,299050
Russia,2015-10-26,291902
Russia,2015-11-02,0
Russia,2015-11-09,265938
Russia,2015-11-16,0
Russia,2015-11-23,306676
Russia,2015-11-30,315834
Russia,2015-12-07,316267
Russia,2015-12-14,329697
Russia,2015-12-21,0
Russia,2015-12-28,0
Russia,2016-01-04,0
Russia,2016-01-11,0
Russia,2016-01-18,0
Russia,2016-01-25,0
Russia,2016-02-01,0
Russia,2016-02-08,482422
Russia,2016-02-15,0
Russia,2016-02-22,0
Russia,2016-02-29,0
Russia,2016-03-07,0
Russia,2016-03-14,313490
Russia,2016-03-21,303476
Russia,2016-03-28,0
Russia,2016-04-04,267727
Russia,2016-04-11,262116
Russia,2016-04-18,0
Russia,2016-04-25,0
Russia,2016-05-02,183247
Russia,2016-05-09,0
Russia,2016-05-16,203048
Russia,2016-05-23,191208
Russia,2016-05-30,0
Russia,2016-06-06,156478
Russia,2016-06-13,0
Russia,2016-06-20,131168
Russia,2016-06-27,0
Russia,2016-07-04,114259
Russia,2016-07-11,0
Russia,2016-07-18,0
Russia,2016-07-25,0
Russia,2016-08-01,119098
Russia,2016-08-08,128026
Russia,2016-08-15,0
Russia,2016-08-22,0
Russia,2016-08-29,166403
Russia,2016-09-05,208750
Russia,2016-09-12,296667
Russia,2016-09-19,0
Russia,2016-09-26,0
Russia,2016-10-03,332225
Russia,2016-10-10,0
Russia,2016-10-17,0
Russia,2016-10-24,325976
Russia,2016-10-31,276153
Russia,2016-11-07,0
Russia,2016-11-14,313918
Russia,2016-11-21,0
Russia,2016-11-28,0
Russia,2016-12-05,0
Russia,2016-12-12,0
Russia,2016-12-19,0
Russia,2016-12-26,473701
Russia,2017-01-02,268158
Russia,2017-01-09,431288
Russia,2017-01-16,0
Russia,2017-01-23,0
Russia,2017-01-30,449987
Russia,2017-02-06,460454
Russia,2017-02-13,0
Russia,2017-02-20,0
Russia,2017-02-27,0
Russia,2017-03-06,326228
Russia,2017-03-13,0
Russia,2017-03-20,0
Russia,2017-03-27,0
Russia,2017-04-03,0
Russia,2017-04-10,284207
Russia,2017-04-17,279461
Russia,2017-04-24,0
Russia,2017-05-01,209617
Russia,2017-05-08,0
Russia,2017-05-15,0
Russia,2017-05-22,192333
Russia,2017-05-29,181171
Russia,2017-06-05,0
Russia,2017-06-12,0
Russia,2017-06-19,0
Russia,2017-06-26,0
Russia,2017-07-03,0
Russia,2017-07-10,0
Russia,2017-07-17,111755
Russia,2017-07-24,0
Russia,2017-07-31,114616
Russia,2017-08-07,0
Russia,2017-08-14,129367
Russia,2017-08-21,141109
Russia,2017-08-28,155110
Russia,2017-09-04,204974
Russia,2017-09-11,291489
Russia,2017-09-18,0
Russia,2017-09-25,350862
Russia,2017-10-02,352118
Russia,2017-10-09,0
Russia,2017-10-16,0
Russia,2017-10-23,0
Russia,2017-10-30,0
Russia,2017-11-06,0
Russia,2017-11-13,0
Russia,2017-11-20,323519
Russia,2017-11-27,0
Russia,2017-12-04,354356
Russia,2017-12-11,0
Russia,2017-12-18,0
Russia,2017-12-25,298342
Russia,2018-01-01,150307
Russia,2018-01-08,0
Russia,2018-01-15,304495
Russia,2018-01-22,337974
Russia,2018-01-29,378715
Russia,2018-02-05,407979
Russia,2018-02-12,428141
Russia,2018-02-19,395765
Russia,2018-02-26,465142
Russia,2018-03-05,367665
Russia,2018-03-12,0
Russia,2018-03-19,0
Russia,2018-03-26,0
Russia,2018-04-02,0
Russia,2018-04-09,366870
Russia,2018-04-16,341787
Russia,2018-04-23,0
Russia,2018-04-30,192891
Russia,2018-05-07,0
Russia,2018-05-14,0
Russia,2018-05-21,0
Russia,2018-05-28,0
Russia,2018-06-04,174647
Russia,2018-06-11,0
Russia,2018-06-18,0
Russia,2018-06-25,0
Russia,2018-07-02,116259
Russia,2018-07-09,0
Russia,2018-07-16,109857
Russia,2018-07-23,0
Russia,2018-07-30,115207
Russia,2018-08-06,121238
Russia,2018-08-13,127177
Russia,2018-08-20,0
Russia,2018-08-27,0
Russia,2018-09-03,0
Russia,2018-09-10,284782
Russia,2018-09-17,329357
Russia,2018-09-24,0
Russia,2018-10-01,325701
Russia,2018-10-08,0
Russia,2018-10-15,0
Russia,2018-10-22,304246
Russia,2018-10-29,285562
Russia,2018-11-05,0
Russia,2018-11-12,0
Russia,2018-11-19,0
Russia,2018-11-26,0
Russia,2018-12-03,349087
Russia,2018-12-10,349232
Russia,2018-12-17,356132
Russia,2018-12-24,0
Russia,2018-12-31,177403
Russia,2019-01-07,0
Russia,2019-01-14,0
Russia,2019-01-21,413305
Russia,2019-01-28,506389
Russia,2019-02-04,522480
Russia,2019-02-11,511594
Russia,2019-02-18,457735
Russia,2019-02-25,0
Russia,2019-03-04,0
Russia,2019-03-11,0
Russia,2019-03-18,350285
Russia,2019-03-25,0
Russia,2019-04-01,0
Russia,2019-04-08,0
Russia,2019-04-15,0
Russia,2019-04-22,0
Russia,2019-04-29,0
Russia,2019-05-06,164697
Russia,2019-05-13,185717
Russia,2019-05-20,179883
Russia,2019-05-27,174898
Russia,2019-06-03,0
Russia,2019-06-10,132683
Russia,2019-06-17,0
Russia,2019-06-24,0
Russia,2019-07-01,119175
Russia,2019-07-08,0
Russia,2019-07-15,120873
Russia,2019-07-22,0
Russia,2019-07-29,126890
Russia,2019-08-05,129072
Russia,2019-08-12,0
Russia,2019-08-19,0
Russia,2019-08-26,154962
Russia,2019-09-02,184257
Russia,2019-09-09,0
Russia,2019-09-16,348938
Russia,2019-09-23,0
Russia,2019-09-30,0
Russia,2019-10-07,0
Russia,2019-10-14,310042
Russia,2019-10-21,0
Russia,2019-10-28,0
Russia,2019-11-04,0
Russia,2019-11-11,0
Russia,2019-11-18,0
Russia,2019-11-25,355444
Russia,2019-12-02,370881
Russia,2019-12-09,0
Russia,2019-12-16,373931
Russia,2019-12-23,0
Russia,2019-12-30,0
Russia,2020-01-06,0
Russia,2020-01-13,0
Russia,2020-01-20,378989
Russia,2020-01-27,459695
Russia,2020-02-03,519103
Russia,2020-02-10,508622
Russia,2020-02-17,0
Russia,2020-02-24,0
Russia,2020-03-02,422891
Russia,2020-03-09,0
Russia,2020-03-16,466338
Russia,2020-03-23,398223
Russia,2020-03-30,320719
Russia,2020-04-06,219506
Russia,2020-04-13,0
Russia,2020-04-20,148826
Russia,2020-04-27,121118
Russia,2020-05-04,0
Russia,2020-05-11,112717
Russia,2020-05-18,115002
Russia,2020-05-25,115446
Russia,2020-06-01,114752
Russia,2020-06-08,0
Russia,2020-06-15,0
Russia,2020-06-22,0
Russia,2020-06-29,102179
Russia,2020-07-06,0
Russia,2020-07-13,107176
Russia,2020-07-20,0
Russia,2020-07-27,0
Russia,2020-08-03,140903
Russia,2020-08-10,0
Russia,2020-08-17,0
Russia,2020-08-24,166476
Russia,2020-08-31,194358
Russia,2020-09-07,291916
Russia,2020-09-14,0
Russia,2020-09-21,0
Russia,2020-09-28,364329
Russia,2020-10-05,0
Russia,2020-10-12,407886
Russia,2020-10-19,428915
Russia,2020-10-26,427222
Russia,2020-11-02,380435
Russia,2020-11-09,0
Russia,2020-11-16,0
Russia,2020-11-23,422514
Russia,2020-11-30,0
Russia,2020-12-07,0
Russia,2020-12-14,0
Russia,2020-12-21,0
Russia,2020-12-28,0
Russia,2021-01-04,0
Russia,2021-01-11,341439
Russia,2021-01-18,0
Russia,2021-01-25,0
Russia,2021-02-01,359844
Russia,2021-02-08,0
Russia,2021-02-15,0
Russia,2021-02-22,0
Russia,2021-03-01,0
Russia,2021-03-08,331262
Russia,2021-03-15,0
Russia,2021-03-22,0
Russia,2021-03-29,0
Russia,2021-04-05,301880
Russia,2021-04-12,299549
Russia,2021-04-19,0
Russia,2021-04-26,272376
Russia,2021-05-03,0
Russia,2021-05-10,0
Russia,2021-05-17,0
Russia,2021-05-24,0
Russia,2021-05-31,0
Russia,2021-06-07,0
Russia,2021-06-14,0
Russia,2021-06-21,0
Russia,2021-06-28,0
Russia,2021-07-05,251158
Russia,2021-07-12,0
Russia,2021-07-19,235797
Russia,2021-07-26,238467
Russia,2021-08-02,233902
Russia,2021-08-09,0
Russia,2021-08-16,237158
Russia,2021-08-23,238389
Russia,2021-08-30,255806
Russia,2021-09-06,346989
Russia,2021-09-13,0
Russia,2021-09-20,505248
Russia,2021-09-27,0
Russia,2021-10-04,0
Russia,2021-10-11,0
Russia,2021-10-18,0
Russia,2021-10-25,0
Russia,2021-11-01,370860
Russia,2021-11-08,0
Russia,2021-11-15,402678
Russia,2021-11-22,0
Russia,2021-11-29,567002
Russia,2021-12-06,0
Russia,2021-12-13,590769
Russia,2021-12-20,0
Russia,2021-12-27,344231
Russia,2022-01-03,227880
Russia,2022-01-10,391808
Russia,2022-01-17,0
Russia,2022-01-24,0
Russia,2022-01-31,0
Russia,2022-02-07,879637
Russia,2022-02-14,0
Russia,2022-02-21,0
Russia,2022-02-28,361024
Russia,2022-03-07,0
Russia,2022-03-14,0
Russia,2022-03-21,0
Russia,2022-03-28,255573
Russia,2022-04-04,0
Russia,2022-04-11,0
Russia,2022-04-18,0
Russia,2022-04-25,0
Russia,2022-05-02,0
Russia,2022-05-09,191756
Russia,2022-05-16,0
Russia,2022-05-23,0
Russia,2022-05-30,0
Russia,2022-06-06,176028
Russia,2022-06-13,0
Russia,2022-06-20,151679
Russia,2022-06-27,143558
Russia,2022-07-04,0
Russia,2022-07-11,136618
Russia,2022-07-18,148701
Russia,2022-07-25,0
Russia,2022-08-01,199528
Russia,2022-08-08,231575
Russia,2022-08-15,274563
Russia,2022-08-22,308513
Russia,2022-08-29,334813
Russia,2022-09-05,0
Russia,2022-09-12,509028
Russia,2022-09-19,0
Russia,2022-09-26,445241
Russia,2022-10-03,0
Russia,2022-10-10,0
Russia,2022-10-17,0
Russia,2022-10-24,0
Russia,2022-10-31,312773
Russia,2022-11-07,386948
Russia,2022-11-14,0
Russia,2022-11-21,0
Russia,2022-11-28,638251
Russia,2022-12-05,0
Russia,2022-12-12,0
Russia,2022-12-19,0
Russia,2022-12-26,0
Russia,2023-01-02,0
Russia,2023-01-09,0
Russia,2023-01-16,407311
Russia,2023-01-23,0
Russia,2023-01-30,0
Russia,2023-02-06,493449
Russia,2023-02-13,492478
Russia,2023-02-20,362288
Russia,2023-02-27,439100
Russia,2023-03-06,0
Russia,2023-03-13,0
Russia,2023-03-20,357508
Russia,2023-03-27,0
Russia,2023-04-03,309954
Russia,2023-04-10,0
Russia,2023-04-17,308983
Russia,2023-04-24,0
Russia,2023-05-01,0
Russia,2023-05-08,216647
Russia,2023-05-15,0
Russia,2023-05-22,0
Russia,2023-05-29,200575
Russia,2023-06-05,0
Russia,2023-06-12,160657
Russia,2023-06-19,0
Russia,2023-06-26,141988
Russia,2023-07-03,0
Russia,2023-07-10,0
Russia,2023-07-17,123760
Russia,2023-07-24,126504
Russia,2023-07-31,129274
Russia,2023-08-07,136089
Russia,2023-08-14,0
Russia,2023-08-21,156757
Russia,2023-08-28,0
Russia,2023-09-04,0
Russia,2023-09-11,400236
Russia,2023-09-18,478740
Russia,2023-09-25,0
Russia,2023-10-02,399677
Russia,2023-10-09,392902
Russia,2023-10-16,385461
Russia,2023-10-23,370703
Russia,2023-10-30,334522
Russia,2023-11-06,341917
Russia,2023-11-13,0
Russia,2023-11-20,0
Russia,2023-11-27,0
Russia,2023-12-04,576739
Russia,2023-12-11,645696
Russia,2023-12-18,0
Russia,2023-12-25,0
Russia,2024-01-01,251829
Russia,2024-01-08,0
Russia,2024-01-15,0
Russia,2024-01-22,0
Russia,2024-01-29,465707
Russia,2024-02-05,468643
Russia,2024-02-12,447168
Russia,2024-02-19,0
Russia,2024-02-26,0
Russia,2024-03-04,322535
Russia,2024-03-11,356857
Russia,2024-03-18,0
Russia,2024-03-25,0
Russia,2024-04-01,290906
Russia,2024-04-08,0
Russia,2024-04-15,0
Russia,2024-04-22,0
Russia,2024-04-29,0
Russia,2024-05-06,182888
Russia,2024-05-13,222354
Russia,2024-05-20,203089
Russia,2024-05-27,192887
Russia,2024-06-03,0
Russia,2024-06-10,0
Russia,2024-06-17,0
Russia,2024-06-24,0
Russia,2024-07-01,0
Russia,2024-07-08,0
Russia,2024-07-15,0
Russia,2024-07-22,0
Russia,2024-07-29,138307
Russia,2024-08-05,147677
Russia,2024-08-12,0
Russia,2024-08-19,0
Russia,2024-08-26,0
Russia,2024-09-02,0
Russia,2024-09-09,0
Russia,2024-09-16,0
Russia,2024-09-23,427820
Russia,2024-09-30,408807
Russia,2024-10-07,0
Russia,2024-10-14,0
Russia,2024-10-21,0
Russia,2024-10-28,0
Russia,2024-11-04,308634
Russia,2024-11-11,0
Russia,2024-11-18,0
Russia,2024-11-25,373217
Russia,2024-12-02,386123
Russia,2024-12-09,0
Russia,2024-12-16,0
Russia,2024-12-23,310883
Russia,2024-12-30,0
Russia,2025-01-06,214592
Russia,2025-01-13,284209
Russia,2025-01-20,0
Russia,2025-01-27,0
Russia,2025-02-03,422408
Russia,2025-02-10,0
Russia,2025-02-17,482722
Russia,2025-02-24,531422
Russia,2025-03-03,547978
Russia,2025-03-10,0
Russia,2025-03-17,0
Russia,2025-03-24,0
Russia,2025-03-31,373586
Russia,2025-04-07,338036
Russia,2025-04-14,310643
Saint Lucia,2018-01-08,10
Saint Lucia,2018-01-15,0
Saint Lucia,2018-01-22,26
Saint Lucia,2018-01-29,48
Saint Lucia,2018-02-05,0
Saint Lucia,2018-02-12,0
Saint Lucia,2018-02-19,26
Saint Lucia,2018-02-26,38
Saint Lucia,2018-03-05,0
Saint Lucia,2018-03-12,0
Saint Lucia,2018-03-19,0
Saint Lucia,2018-03-26,0
Saint Lucia,2018-04-02,20
Saint Lucia,2018-04-09,14
Saint Lucia,2018-04-16,0
Saint Lucia,2018-04-23,20
Saint Lucia,2018-04-30,38
Saint Lucia,2018-05-07,0
Saint Lucia,2018-05-14,0
Saint Lucia,2018-05-21,0
Saint Lucia,2018-05-28,0
Saint Lucia,2018-06-04,0
Saint Lucia,2018-06-11,0
Saint Lucia,2018-06-18,8
Saint Lucia,2018-06-25,13
Saint Lucia,2018-07-02,11
Saint Lucia,2018-07-09,0
Saint Lucia,2018-07-16,0
Saint Lucia,2018-07-23,0
Saint Lucia,2018-07-30,0
Saint Lucia,2018-08-06,0
Saint Lucia,2018-08-13,0
Saint Lucia,2018-08-20,0
Saint Lucia,2018-08-27,0
Saint Lucia,2018-09-03,0
Saint Lucia,2018-09-10,0
Saint Lucia,2018-09-17,0
Saint Lucia,2018-09-24,0
Saint Lucia,2018-10-01,0
Saint Lucia,2018-10-08,0
Saint Lucia,2018-10-15,0
Saint Lucia,2018-10-22,0
Saint Lucia,2018-10-29,0
Saint Lucia,2018-11-05,0
Saint Lucia,2018-11-12,0
Saint Lucia,2018-11-19,0
Saint Lucia,2018-11-26,0
Saint Lucia,2018-12-03,0
Saint Lucia,2018-12-10,0
Saint Lucia,2018-12-17,0
Saint Lucia,2018-12-24,0
Saint Lucia,2018-12-31,7
Saint Lucia,2019-01-07,8
Saint Lucia,2019-01-14,14
Saint Lucia,2019-01-21,24
Saint Lucia,2019-01-28,21
Saint Lucia,2019-02-04,34
Saint Lucia,2019-02-11,0
Saint Lucia,2019-02-18,40
Saint Lucia,2019-02-25,0
Saint Lucia,2019-03-04,0
Saint Lucia,2019-03-11,58
Saint Lucia,2019-03-18,56
Saint Lucia,2019-03-25,55
Saint Lucia,2019-04-01,76
Saint Lucia,2019-04-08,0
Saint Lucia,2019-04-15,45
Saint Lucia,2019-04-22,0
Saint Lucia,2019-04-29,20
Saint Lucia,2019-05-06,0
Saint Lucia,2019-05-13,28
Saint Lucia,2019-05-20,21
Saint Lucia,2019-05-27,35
Saint Lucia,2019-06-03,0
Saint Lucia,2019-06-10,17
Saint Lucia,2019-06-17,0
Saint Lucia,2019-06-24,0
Saint Lucia,2019-07-01,25
Saint Lucia,2019-07-08,12
Saint Lucia,2019-07-15,0
Saint Lucia,2019-07-22,27
Saint Lucia,2019-07-29,0
Saint Lucia,2019-08-05,0
Saint Lucia,2019-08-12,0
Saint Lucia,2019-08-19,0
Saint Lucia,2019-08-26,9
Saint Lucia,2019-09-02,12
Saint Lucia,2019-09-09,25
Saint Vincent and the Grenadines,2018-03-05,293
Saint Vincent and the Grenadines,2018-03-12,0
Saint Vincent and the Grenadines,2018-03-19,289
Saint Vincent and the Grenadines,2018-03-26,111
Saint Vincent and the Grenadines,2018-04-02,170
Saint Vincent and the Grenadines,2018-04-09,0
Saint Vincent and the Grenadines,2018-04-16,0
Saint Vincent and the Grenadines,2018-04-23,0
Saint Vincent and the Grenadines,2018-04-30,89
Saint Vincent and the Grenadines,2018-05-07,0
Saint Vincent and the Grenadines,2018-05-14,0
Saint Vincent and the Grenadines,2018-05-21,0
Saint Vincent and the Grenadines,2018-05-28,0
Saint Vincent and the Grenadines,2018-06-04,91
Saint Vincent and the Grenadines,2018-06-11,0
Saint Vincent and the Grenadines,2018-06-18,0
Saint Vincent and the Grenadines,2018-06-25,108
Saint Vincent and the Grenadines,2018-07-02,78
Saint Vincent and the Grenadines,2018-07-09,0
Saint Vincent and the Grenadines,2018-07-16,0
Saint Vincent and the Grenadines,2018-07-23,0
Saint Vincent and the Grenadines,2018-07-30,13
Saint Vincent and the Grenadines,2018-08-06,20
Saint Vincent and the Grenadines,2018-08-13,36
Saint Vincent and the Grenadines,2018-08-20,40
Saint Vincent and the Grenadines,2018-08-27,42
Saint Vincent and the Grenadines,2018-09-03,10
Saint Vincent and the Grenadines,2018-09-10,0
Saint Vincent and the Grenadines,2018-09-17,0
Saint Vincent and the Grenadines,2018-09-24,39
Saint Vincent and the Grenadines,2018-10-01,34
Saint Vincent and the Grenadines,2018-10-08,56
Saint Vincent and the Grenadines,2018-10-15,35
Saint Vincent and the Grenadines,2018-10-22,0
Saint Vincent and the Grenadines,2018-10-29,0
Saint Vincent and the Grenadines,2018-11-05,59
Saint Vincent and the Grenadines,2018-11-12,40
Saint Vincent and the Grenadines,2018-11-19,0
Saint Vincent and the Grenadines,2018-11-26,51
Saint Vincent and the Grenadines,2018-12-03,0
Saint Vincent and the Grenadines,2018-12-10,65
Saint Vincent and the Grenadines,2018-12-17,39
Saint Vincent and the Grenadines,2018-12-24,23
Saint Vincent and the Grenadines,2018-12-31,71
Saint Vincent and the Grenadines,2019-01-07,0
Saint Vincent and the Grenadines,2019-01-14,0
Saint Vincent and the Grenadines,2019-01-21,85
Saint Vincent and the Grenadines,2019-01-28,82
Saint Vincent and the Grenadines,2019-02-04,0
Saint Vincent and the Grenadines,2019-02-11,77
Saint Vincent and the Grenadines,2019-02-18,57
Saint Vincent and the Grenadines,2019-02-25,0
Saint Vincent and the Grenadines,2019-03-04,79
Saint Vincent and the Grenadines,2019-03-11,64
Saint Vincent and the Grenadines,2019-03-18,81
Saint Vincent and the Grenadines,2019-03-25,0
Saint Vincent and the Grenadines,2019-04-01,70
Saint Vincent and the Grenadines,2019-04-08,0
Saint Vincent and the Grenadines,2019-04-15,0
Saint Vincent and the Grenadines,2019-04-22,17
Saint Vincent and the Grenadines,2019-04-29,0
Saint Vincent and the Grenadines,2019-05-06,30
Saint Vincent and the Grenadines,2019-05-13,0
Saint Vincent and the Grenadines,2019-05-20,31
Saint Vincent and the Grenadines,2019-05-27,31
Saint Vincent and the Grenadines,2019-06-03,0
Saint Vincent and the Grenadines,2019-06-10,0
Saint Vincent and the Grenadines,2019-06-17,19
Saint Vincent and the Grenadines,2019-06-24,0
Saint Vincent and the Grenadines,2019-07-01,33
Saint Vincent and the Grenadines,2019-07-08,0
Saint Vincent and the Grenadines,2019-07-15,47
Saint Vincent and the Grenadines,2019-07-22,0
Saint Vincent and the Grenadines,2019-07-29,0
Saint Vincent and the Grenadines,2019-08-05,40
Saint Vincent and the Grenadines,2019-08-12,41
Saint Vincent and the Grenadines,2019-08-19,0
Saint Vincent and the Grenadines,2019-08-26,16
Saint Vincent and the Grenadines,2019-09-02,0
Saint Vincent and the Grenadines,2019-09-09,35
Saint Vincent and the Grenadines,2019-09-16,0
Saint Vincent and the Grenadines,2019-09-23,46
Saint Vincent and the Grenadines,2019-09-30,0
Saint Vincent and the Grenadines,2019-10-07,47
Saint Vincent and the Grenadines,2019-10-14,0
Saint Vincent and the Grenadines,2019-10-21,0
Saint Vincent and the Grenadines,2019-10-28,57
Saint Vincent and the Grenadines,2019-11-04,0
Saint Vincent and the Grenadines,2019-11-11,55
Saint Vincent and the Grenadines,2019-11-18,0
Saint Vincent and the Grenadines,2019-11-25,0
Saint Vincent and the Grenadines,2019-12-02,0
Saint Vincent and the Grenadines,2019-12-09,0
Saint Vincent and the Grenadines,2019-12-16,0
Saint Vincent and the Grenadines,2019-12-23,0
Saint Vincent and the Grenadines,2019-12-30,0
Saint Vincent and the Grenadines,2020-01-06,52
Saint Vincent and the Grenadines,2020-01-13,64
Saint Vincent and the Grenadines,2020-01-20,61
Saint Vincent and the Grenadines,2020-01-27,91
Saint Vincent and the Grenadines,2020-02-03,53
Saint Vincent and the Grenadines,2020-02-10,76
Saint Vincent and the Grenadines,2020-02-17,74
Saint Vincent and the Grenadines,2020-02-24,0
Saint Vincent and the Grenadines,2020-03-02,0
Saint Vincent and the Grenadines,2020-03-09,0
Saint Vincent and the Grenadines,2020-03-16,0
Saint Vincent and the Grenadines,2020-03-23,0
Saint Vincent and the Grenadines,2020-03-30,0
Saint Vincent and the Grenadines,2020-04-06,0
Saint Vincent and the Grenadines,2020-04-13,0
Saint Vincent and the Grenadines,2020-04-20,0
Saint Vincent and the Grenadines,2020-04-27,0
Saint Vincent and the Grenadines,2020-05-04,0
Saint Vincent and the Grenadines,2020-05-11,0
Saint Vincent and the Grenadines,2020-05-18,0
Saint Vincent and the Grenadines,2020-05-25,0
Saint Vincent and the Grenadines,2020-06-01,0
Saint Vincent and the Grenadines,2020-06-08,0
Saint Vincent and the Grenadines,2020-06-15,0
Saint Vincent and the Grenadines,2020-06-22,0
Saint Vincent and the Grenadines,2020-06-29,0
Saint Vincent and the Grenadines,2020-07-06,0
Saint Vincent and the Grenadines,2020-07-13,0
Saint Vincent and the Grenadines,2020-07-20,0
Saint Vincent and the Grenadines,2020-07-27,0
Saint Vincent and the Grenadines,2020-08-03,0
Saint Vincent and the Grenadines,2020-08-10,0
Saint Vincent and the Grenadines,2020-08-17,9
Saint Vincent and the Grenadines,2020-08-24,0
Saint Vincent and the Grenadines,2020-08-31,0
Saint Vincent and the Grenadines,2020-09-07,11
Saint Vincent and the Grenadines,2020-09-14,14
Saint Vincent and the Grenadines,2020-09-21,0
Saint Vincent and the Grenadines,2020-09-28,0
Saint Vincent and the Grenadines,2020-10-05,0
Saint Vincent and the Grenadines,2020-10-12,0
Saint Vincent and the Grenadines,2020-10-19,0
Saint Vincent and the Grenadines,2020-10-26,0
Saint Vincent and the Grenadines,2020-11-02,0
Saint Vincent and the Grenadines,2020-11-09,0
Saint Vincent and the Grenadines,2020-11-16,0
Saint Vincent and the Grenadines,2020-11-23,0
Saint Vincent and the Grenadines,2020-11-30,0
Saint Vincent and the Grenadines,2020-12-07,0
Saint Vincent and the Grenadines,2020-12-14,0
